type,time
a,14.97435971
c,2.009999468
a,8.919377978
b,2.563105598
a,2.358908342
b,14.28749642
a,14.4177641
a,0.555015285
a,0.220702039
a,3.418858759
a,3.870332907
c,0.254100347
a,8.715999223
b,0.186309978
a,1.864171338
b,15.025269
a,3.523376959
b,6.70738624
b,2.388370771
b,9.53015007
a,3.560283435
b,2.667844247
b,5.982550465
a,0.027161923
a,0.55570838
a,3.397330993
c,2.46698041
a,3.961898588
a,0.241082528
a,0.714292525
a,6.989667238
a,4.498527385
b,7.020909682
c,61.08862742
a,5.629042137
a,7.266792163
a,8.504057722
b,5.20259916
a,1.835034564
b,0.429578166
b,8.758399941
b,7.257665671
b,11.89347747
a,0.439197612
a,6.416764753
b,14.59458812
a,3.648346828
a,1.355800244
b,9.361827619
b,8.268337853
b,4.488372829
b,35.98025384
b,2.072978533
a,4.511378677
b,8.127055657
a,1.898535669
c,13.63109941
b,1.698035793
a,0.005167008
c,9.815947236
a,0.62810817
a,0.624514312
a,1.148560194
a,2.498158345
a,4.16021626
a,2.824561615
b,1.94472574
b,9.843118347
a,20.48068735
c,30.36627429
a,12.66796802
c,8.475658763
b,8.53415025
a,9.092190666
b,15.44909322
a,5.972966035
a,0.279903557
a,0.860908125
a,1.434957692
a,0.134127142
c,8.804548621
a,2.602278835
b,1.292808685
a,1.891714127
b,8.129366696
c,17.66057959
a,5.733220971
a,1.489088016
c,0.235051662
a,2.32385053
c,3.85469825
a,7.361373882
b,6.258066848
a,10.92294382
a,0.2724855
b,5.66153153
c,17.76181113
a,3.291462201
c,2.277510474
a,3.622574084
a,1.72081477
a,4.153705458
a,6.682046703
a,14.28614248
a,1.839461935
a,6.474702065
b,2.434484836
b,11.63296856
a,2.070983778
a,1.208592684
b,2.379495792
b,5.462948732
a,6.806871071
a,7.463234812
a,7.21960317
c,0.394731434
a,18.55454977
a,6.427648952
a,10.49288211
b,0.545087319
c,26.86588419
b,12.23237076
a,1.826431018
a,10.27517128
b,18.78977428
c,16.13939295
b,7.071016132
a,2.630830333
a,3.766645404
a,0.568914281
b,1.833747704
b,1.394176561
a,4.126991888
a,5.136878192
a,4.28122716
b,19.0761594
a,6.043155952
a,2.078215636
a,16.0134308
a,9.63263873
b,9.125117264
a,7.723896231
c,3.403204838
a,7.253051138
a,6.557709183
c,5.545263137
b,7.018420159
a,7.471750365
a,1.499900958
a,4.223170276
a,4.45181963
c,12.05942215
a,2.782219083
a,8.811563477
b,16.2404958
b,2.105916821
b,3.246928345
b,2.872200295
a,5.15407484
a,2.070663865
b,0.480969977
a,8.34348577
c,5.510561611
a,8.889676993
b,9.719108112
a,4.11590464
a,0.77960079
a,13.30551189
c,5.941273877
b,2.503564498
b,6.450234683
a,11.13944233
a,3.919473565
a,8.154696784
a,1.071923962
a,2.041154905
a,3.207133707
a,4.631724083
c,2.897581756
b,6.234261803
a,2.272735324
a,2.864465672
b,7.208998724
a,0.495348894
c,1.401965779
b,11.91022107
b,13.13230749
b,1.267199983
b,0.534784261
b,16.00494763
c,24.81575446
a,1.955586432
b,2.09659889
c,11.9350021
c,24.56607979
c,18.77800627
b,1.958583346
b,13.70888017
a,9.601147687
b,8.570771676
b,0.652171101
a,3.812492103
b,8.91912892
a,3.551548626
c,0.883130031
c,33.87121007
a,2.149707475
c,20.35348695
b,8.320118539
a,2.10035536
a,6.387008913
b,6.469104477
b,3.528200261
b,15.6825213
a,15.45532983
a,19.08408801
a,0.038128697
a,3.850133489
b,1.056909151
b,0.484687693
a,1.057033145
b,3.96063171
b,5.748347164
b,9.529819198
c,1.770149622
c,16.13486404
a,1.277663133
a,22.23436603
a,1.777308627
a,1.878197968
a,0.348851639
b,10.32641762
c,2.125737844
c,0.891853399
c,9.577591912
a,0.786625884
b,0.00457107
a,11.75414968
c,10.72410256
a,4.214450908
b,0.022412404
b,22.96929669
b,10.51107083
b,2.017652418
b,8.928759824
a,0.181680485
a,0.685539532
a,18.74031152
b,0.998019233
a,9.544609405
a,2.509319342
c,29.1878812
b,1.467740268
a,7.946409198
a,4.972312115
b,0.50933601
b,7.994132034
b,21.99292083
a,2.4575732
c,5.665360638
a,2.880669096
a,5.809428412
a,1.895049186
a,3.881735257
a,3.434563985
b,0.018639962
a,7.192164789
a,1.530630831
a,0.748138018
b,26.29671371
a,2.109918406
a,0.989553849
b,8.013004744
a,0.451853809
b,4.782429654
a,4.425015743
a,2.540057935
a,3.077696185
a,0.980029488
a,0.925933907
a,7.068067471
b,17.90825103
b,22.19872682
a,1.639751508
a,1.178865726
c,8.683277983
b,5.206332061
c,2.261581489
b,3.397623379
a,6.21088949
b,2.52183282
b,1.42464669
b,7.134030238
b,1.252692502
a,0.565642104
a,2.18647195
c,1.770334407
b,2.809153896
a,5.000450848
a,4.277243977
a,0.792388062
b,1.74631436
a,1.583337373
b,16.51734647
b,8.627835676
a,5.613413192
a,1.038390844
a,10.41643919
c,14.58523462
a,4.293939969
a,4.327509277
a,2.817059939
a,4.486845694
b,4.794182092
b,0.278404106
a,9.843554142
a,0.502689206
a,12.10013428
c,20.70064584
b,27.83130066
b,22.40785724
a,6.7373343
c,29.30114299
a,0.433665812
a,2.679218762
c,12.82768981
c,1.936029098
b,3.456744917
c,28.31493065
c,12.50205474
a,4.736445011
b,3.760613378
a,3.965622699
c,13.59161243
a,4.669627142
b,2.298554768
b,1.44869304
c,15.35602807
a,11.27884549
c,9.414524985
a,3.571774275
c,4.895764654
b,5.103842761
a,2.138331432
b,4.828560036
a,4.925393001
b,8.112255874
c,29.06392113
b,37.57326928
a,0.432415493
c,0.612367406
a,6.088140011
c,9.947185954
c,6.761742705
c,13.58931931
a,8.288671718
c,6.632803869
a,1.79187814
a,8.367014583
a,15.67101482
a,3.59899461
c,5.034535406
c,3.666800802
a,5.249590228
a,0.780911136
c,5.685369223
a,8.600617842
b,8.41619718
c,9.020810742
a,1.068684848
a,0.338259656
b,2.932402471
b,14.63828592
a,6.360356784
c,8.906307546
a,14.68077231
c,35.16594871
b,19.931266
c,10.90335461
a,1.254567518
a,3.421022147
a,3.501171889
a,4.162204261
c,4.58206323
a,4.170292252
a,9.024117942
a,5.617134985
a,9.123108293
a,2.909461793
a,27.70355576
a,4.088543314
a,2.976017562
a,9.72123296
a,3.133614638
c,0.316071948
a,16.68674596
b,14.11749716
b,16.26657195
c,0.722072236
a,5.174142564
c,25.78706025
b,1.125801337
c,10.05764883
a,0.519502532
b,0.507975936
a,3.655893747
b,5.279562976
b,10.2563303
c,12.48796479
b,4.677121334
b,14.12156178
b,7.194095173
a,0.082646946
b,2.634634696
a,4.313907358
b,15.58987911
a,3.48507096
c,44.61758907
a,0.683157234
c,9.099944597
c,1.587479622
b,2.185577739
a,26.83747106
a,3.048998355
a,1.111641102
c,1.008688905
b,0.993876629
c,19.88442449
b,2.933045439
b,17.1220227
c,1.590593182
b,2.918385383
a,6.795948301
b,4.216459546
a,0.51787403
b,1.153892253
b,12.17927237
b,4.211482476
a,7.186710788
a,3.06368351
a,16.42364312
b,7.724037803
a,0.630340325
a,0.707258742
c,2.62605051
b,1.537833784
a,2.386681575
b,2.815305751
a,3.280844884
a,1.176126951
a,0.731484196
a,3.952305834
c,4.06987011
b,6.364843748
b,12.79020335
b,3.904501546
a,0.315497678
b,0.951919846
a,5.872611883
c,12.87469232
c,0.574714751
b,15.18776558
b,4.76820815
a,2.706132268
a,2.571344662
a,0.40323284
b,22.91577291
c,7.530932439
a,8.862149818
c,1.448894637
b,3.060278956
c,6.839077738
b,4.936687902
c,5.462275725
a,1.5770124
b,4.758984208
a,12.90260059
c,7.02206108
c,39.69637817
b,24.02417725
b,5.183138974
a,0.750264019
a,20.52524942
b,3.229589071
a,1.445719162
b,8.96339786
a,3.840101832
a,7.083372136
b,7.950450875
a,1.315260411
a,3.454173484
b,15.41961209
a,2.690136968
c,13.84210233
a,0.350162196
b,9.048287004
b,4.473358169
a,4.45529744
c,1.794636217
b,42.2965063
a,0.988517402
c,14.46689168
c,5.691113761
a,4.710475665
b,13.99818534
a,0.208053042
c,19.63930086
a,15.51395904
b,1.769196094
c,1.014931723
c,4.657680015
a,8.679188359
a,2.41588477
b,30.66501526
b,4.765496473
b,0.253436517
a,0.082233874
b,15.53810267
c,9.85283772
a,8.533040946
b,6.776734613
a,2.493881548
a,11.58262332
a,33.22562686
c,30.63281096
c,7.059885906
c,6.75133754
a,1.668412753
c,11.17793257
b,4.221899431
b,9.095458194
b,14.98884509
a,1.815121783
a,6.291976468
b,2.085288133
b,5.462573998
b,13.73978314
b,1.569571165
c,10.4425152
a,0.051930424
a,2.734575789
c,5.922843567
c,3.561008582
a,2.825866828
a,2.382884422
a,9.551857858
a,3.001709115
a,0.770037216
b,12.75772235
c,30.01722179
a,1.695548524
a,0.442293584
b,42.01871909
a,7.705781729
c,16.88543353
c,0.551856843
c,6.980410786
c,24.12206298
c,3.053463337
a,3.919318132
b,7.063220828
c,5.470241965
a,0.259679677
b,14.87081984
b,6.65938396
a,5.34713469
a,2.737865192
a,0.785522801
a,6.377838999
a,0.610077861
a,5.50739419
b,26.82354516
a,0.845177984
a,0.156413545
b,9.223567851
c,2.792110578
c,2.29480233
a,10.59288063
c,2.25473773
a,5.33886425
a,1.224718827
c,5.017115767
b,0.470560219
c,1.007898627
a,2.659746474
b,5.239050992
b,11.30491114
a,10.74393712
b,0.534809282
a,0.063034988
a,0.814560018
a,2.330780867
b,12.70772445
a,8.197363643
a,3.954604198
a,0.911353158
a,4.760543895
b,13.16995096
a,10.94859699
b,8.636284916
a,1.196581034
b,10.06292255
a,1.764462572
a,11.90877709
a,9.191318973
b,0.600852355
a,8.320800364
a,7.743053725
a,13.85886178
b,16.62542185
a,0.591851482
a,4.187437845
a,2.133525226
a,0.496502956
a,0.000110499
a,3.75709612
b,9.702804908
b,8.128072031
c,17.69936686
a,0.820981639
a,3.679839288
a,7.443096841
a,9.590817233
b,7.618761669
c,4.653879737
a,6.919576293
a,12.77787005
a,10.44739603
a,0.364204236
a,1.352731519
a,4.088657633
c,6.212620148
a,4.655828337
a,1.182348817
a,1.588259877
b,9.149312481
b,5.783811657
a,3.268983534
a,1.286726009
c,9.660908393
b,0.785439491
a,0.449581198
a,5.712012993
a,0.331264267
a,0.795290044
a,16.035197
a,3.030948739
b,12.4310389
a,2.153035766
a,12.60398564
b,1.422945782
a,8.141767667
a,7.442246135
c,3.532261461
c,40.67638313
a,7.028484074
a,1.66266799
b,1.605509866
a,2.350038732
a,13.31432401
a,9.753386583
a,0.420701881
b,7.887281559
a,8.388622186
c,6.608151598
b,12.42136939
b,0.737679953
b,14.89050022
a,7.808567341
c,3.881377059
a,3.12101128
b,4.177322618
a,4.038647288
a,1.591896894
a,2.209957408
a,3.247297604
a,1.808350546
b,9.355116158
c,5.184659304
a,1.478419807
a,12.74211804
b,1.886021581
b,4.954858862
c,16.90896206
a,6.025087465
b,14.7251782
b,1.983346628
a,5.070327339
a,4.584477992
b,14.14028524
b,2.397487141
a,2.795387413
c,4.341939586
a,0.886680661
c,13.14407805
c,0.597703471
a,6.999613773
a,5.710768429
b,17.44863536
c,4.542985984
a,23.20864937
b,3.689256664
a,9.458034616
a,6.929958393
a,4.744815945
c,3.935451836
b,0.629172057
a,6.998036889
a,1.217829564
b,8.210387617
c,16.85481055
b,17.9897116
c,11.6523575
a,0.254357427
c,17.21981082
c,7.108431318
b,14.68408059
b,0.863854405
a,2.584034097
c,39.07147815
a,0.942092808
b,6.78717231
a,7.14177655
a,0.150335106
a,0.816794594
c,1.734366543
b,33.88869007
b,1.648474123
a,9.963382771
b,0.374474481
a,2.750534327
b,10.69777865
b,0.884303573
c,1.168197766
b,3.129815586
a,4.265429028
a,1.257333905
b,1.368824758
b,0.655212719
a,2.407568417
a,6.507326169
c,9.692779231
b,13.3962521
a,0.969832896
c,8.027547209
b,8.1921136
a,4.488671735
b,13.30470966
b,1.595679406
b,0.840950402
a,2.678072148
b,6.198544672
c,4.015773914
a,10.11147693
b,9.384950041
b,18.52638544
a,7.706174561
a,7.017442723
b,0.266117688
a,2.869259233
a,3.571701264
b,3.837052174
b,29.72897367
b,8.540827803
a,15.54698434
a,4.998928932
a,8.220459045
b,5.733744971
c,2.511715912
a,6.974463826
c,13.48191909
b,2.286342308
b,4.176549762
b,11.22457257
a,21.2265699
b,24.29917341
a,0.170854207
b,8.153122191
b,1.494079426
a,10.46083708
b,6.339020721
b,5.543076072
a,5.825856654
a,0.025119016
b,24.81239289
a,1.755910407
b,13.99294893
a,2.47530085
a,4.768301425
b,11.44193132
a,2.716857053
c,2.791386349
b,3.50471791
a,0.389932245
b,14.92179657
b,0.229568478
a,0.830522447
a,3.401074361
b,4.690753397
a,5.821993761
b,11.34825137
a,2.285286866
c,3.071250814
b,0.64755556
a,1.010584864
a,0.856405413
b,0.800035849
a,25.86050517
b,5.068919815
a,7.446559951
b,1.094638078
a,9.269355665
b,4.576369379
a,13.05494307
b,0.366510677
a,12.73271079
b,10.49175391
b,2.481767036
a,17.4856215
b,15.44801338
b,6.400155768
a,2.683676158
c,6.453185161
a,1.051213853
b,11.25619548
b,16.8563429
b,16.31563592
b,1.09745476
c,20.05936017
a,1.51684675
c,5.696339528
a,2.478449254
a,0.581367025
a,12.02600474
a,1.121151461
a,4.244160917
b,8.544007361
a,0.527031125
b,21.75240461
a,2.478924347
b,0.71232618
a,0.401739452
b,2.437393721
c,15.48202077
a,17.08090652
a,13.29888915
a,3.435508001
c,13.20461955
a,10.89308596
a,8.094968143
a,14.17591471
a,10.4411488
b,23.0490557
a,0.090185875
b,13.80828874
b,11.28263146
b,1.57472641
b,6.826162643
b,13.08709268
a,8.382805595
b,1.050536209
a,0.821848312
b,18.31485857
a,0.710495149
c,2.996647654
b,6.101704182
b,2.089736044
a,1.203546413
b,11.78478111
a,0.468210704
a,3.304278955
b,2.953495745
a,7.199142603
a,8.984522484
a,0.661614826
a,1.886204145
b,12.77863989
a,0.403751535
a,0.592293525
b,29.62604365
a,5.149438162
a,9.442426953
a,7.882800204
a,0.573443787
c,3.485320518
a,5.271217488
a,4.650935819
c,0.114863375
a,7.825624402
a,0.710669101
b,1.43818786
b,2.790514175
b,1.635900987
b,10.54662423
a,0.721765929
b,8.488729335
c,4.912852724
a,6.517746867
a,1.714157083
a,0.248635579
a,5.078635939
a,0.340197552
b,1.131145932
b,4.470591675
a,5.795993139
c,12.9027657
a,1.840261745
b,11.67154542
a,24.80765902
c,7.353200588
a,12.50385635
a,0.79322035
b,18.75704892
a,5.235093799
b,0.490865476
b,9.198749818
a,3.113261301
a,6.293561035
c,8.81882148
c,25.59057006
a,2.837356823
b,0.41271941
c,63.05095417
b,15.10511741
a,0.129486795
a,15.59193432
b,1.461951446
a,1.35924927
a,2.372365537
a,2.657125553
a,0.886838632
a,8.341000824
a,3.478052923
b,1.884813517
b,1.457437654
a,7.443929659
b,5.246481307
a,13.35772189
a,0.496049034
b,0.837246552
a,10.83813888
a,1.705125428
b,5.407465793
b,1.296384003
c,17.27989006
a,0.047992744
a,1.528325714
b,3.476034358
a,15.99961327
b,1.808578197
b,2.896351327
a,3.48296516
c,0.97840359
a,0.015274838
c,36.58104261
a,1.584488141
a,7.445770049
a,2.973237408
a,6.856747777
a,2.937087591
b,24.00473368
b,5.169685513
b,0.232333176
b,11.87697224
a,3.705865023
b,14.00856769
a,8.051959602
a,5.594835905
a,4.07668374
a,1.948462802
a,0.710799813
b,10.8030154
b,12.26240997
b,1.128136072
a,2.916680102
a,0.851647805
a,2.194829715
b,3.870281738
b,5.68349591
b,4.798699912
a,0.753777376
a,2.47157386
a,2.456529387
a,2.674121517
c,12.74060341
a,9.56124478
c,15.2558187
b,2.891945904
c,7.180170696
c,3.400202803
a,0.600427255
c,9.425286175
b,10.92802132
a,11.95142214
a,9.797093449
c,3.825296243
b,3.65122861
a,5.07237053
b,5.757723018
a,0.053259977
a,0.887844549
a,2.642096155
a,0.973009071
a,1.900556476
b,0.834880173
c,2.166548278
b,3.834980972
a,7.328995242
a,12.65027986
a,1.352680868
a,4.749796884
a,7.587723595
a,13.88122022
c,0.338107548
c,4.833331316
b,28.19156927
a,0.831794079
a,2.593328068
a,2.318084785
a,6.311045587
b,14.10803233
a,3.895702654
c,13.83913803
a,8.622815478
a,10.38204819
b,5.02858787
a,7.301018564
c,15.69207508
a,2.219477275
b,1.901628496
a,0.460327743
a,0.33175166
a,17.60350104
a,14.15398259
a,1.520024138
a,9.865934327
a,2.02043026
a,0.562318688
a,0.795016553
a,4.07620442
a,2.199740245
a,3.08861552
b,0.231634941
a,1.242699859
b,0.336988378
a,1.643809208
a,3.520021145
a,7.402499583
a,9.387334697
a,3.253320495
c,6.421440504
c,1.891362375
a,3.934986745
a,0.144132331
b,3.538359419
a,0.235654166
b,0.562431771
c,1.270887321
b,4.299375948
b,0.466139316
c,6.425449648
a,2.972773132
a,7.525459848
a,4.634288098
a,9.029602753
a,4.128628741
c,1.48835585
a,1.932944884
a,2.979885526
c,0.445791306
a,4.775349675
a,7.96599213
a,8.290395345
a,4.795738482
c,10.27242165
a,9.75767165
b,0.321047839
a,0.652297614
c,3.255317076
b,0.01945259
a,10.98312671
a,0.896651653
b,0.423240695
b,4.131647475
a,6.046594423
b,8.887830771
a,0.249516217
b,17.93069141
b,13.11924158
a,3.634669394
b,13.21815843
a,2.748836971
a,2.908399866
c,4.567405479
a,6.153136496
a,5.380659043
c,13.25833419
c,0.160999768
c,11.39061668
a,2.129140731
b,3.041152388
b,11.15140787
a,7.704930485
c,2.529320926
a,8.944654855
b,12.99086571
a,0.283744287
a,3.991223441
a,2.148360573
a,6.864307546
b,13.21239154
a,7.957197092
b,0.913990148
a,2.830610787
b,44.32189835
a,2.077365615
c,0.529972064
c,20.71507759
c,3.828427717
a,7.810323098
a,1.519801659
b,5.944189458
a,6.050553075
b,1.338166639
c,0.857722426
a,0.21115823
a,3.948814212
c,27.94986711
b,7.137155316
a,4.019054016
a,3.463094563
b,5.941889539
c,14.38853175
a,1.254123498
b,23.79264122
b,4.464939792
b,2.241228163
c,18.70187885
a,0.937208186
b,5.872767726
b,0.881847605
b,28.05958131
c,56.10569979
a,5.725992851
a,0.478896918
a,7.663264982
b,3.189910438
b,13.51520446
a,20.87762842
b,2.938137391
a,0.711210154
a,9.563239812
b,1.53916055
b,1.810335401
b,4.353773966
c,2.695159591
a,17.71898608
a,0.515147252
c,8.75611918
b,2.467634097
b,18.94687195
b,6.510694677
c,9.008357487
b,3.336691575
a,4.326648253
a,1.162238179
a,2.220145254
b,19.09248166
b,0.680633031
a,1.347275445
a,0.664234512
b,15.47400372
a,1.142680768
b,4.650035433
c,6.630211403
c,1.413604731
a,5.969791226
a,11.41886556
a,2.653171446
b,8.338297076
a,10.57788379
a,0.701762234
c,29.02851239
a,15.43381866
b,5.165016454
b,10.90621211
a,0.111314347
b,0.515712403
a,1.733008681
c,3.997900616
a,1.494821985
a,2.642418731
a,2.926183946
a,8.763557635
a,2.106480682
b,0.098447759
a,10.72501379
a,1.406119189
b,4.108078834
a,0.274271739
b,1.192664608
a,0.73732936
c,10.49967217
c,9.319267617
b,13.59328833
a,1.586017432
a,7.252202322
b,1.598207222
c,16.47778205
b,0.298730891
a,3.675973361
a,2.427196072
c,23.03696448
a,10.62868741
a,5.815672427
a,0.570042152
b,6.671988904
b,5.145778034
b,2.2972649
a,0.804758987
a,12.93985353
c,9.699019612
a,9.065884845
a,10.55685832
a,4.909894056
c,11.42709043
b,1.994932599
b,14.42820491
c,15.48912834
b,9.257191792
a,0.884288205
a,3.600727152
a,0.303554225
c,0.9532122
b,1.645267185
a,2.147905484
a,1.818658491
a,2.352342664
a,0.493430843
c,8.115432374
a,2.935592518
a,9.09770257
b,1.439281661
a,14.75463693
c,4.088276187
a,2.587584425
a,4.184344914
a,0.880175899
c,1.000781807
a,5.80810254
a,0.530705761
c,7.773621948
a,2.884430956
a,2.187151883
a,21.04330167
b,0.09946995
c,9.709863644
a,2.632970109
c,17.53808483
a,8.29423706
a,6.479429211
b,2.798143893
a,10.55487649
a,5.886955396
a,8.671065714
b,10.13133995
b,1.942844853
c,3.011959689
c,2.267245622
b,0.377513373
a,3.240720686
c,15.49363475
c,1.073362101
a,4.643439236
